ds,method,split_number,normalized
25_tesla,CatBoost,6,0.9134016606575295
25_tesla,CatBoost,7,0.9851018283219926
25_tesla,CatBoost,8,0.9347507897911774
25_tesla,CatBoost,9,0.935672499729141
25_tesla,TabPFNReg,0,1.0
25_tesla,TabPFNReg,1,0.9878394059672061
25_tesla,TabPFNReg,2,0.9967800884238457
25_tesla,TabPFNReg,3,0.9944348429408433
25_tesla,TabPFNReg,4,1.0
25_tesla,TabPFNReg,5,0.9973803963326063
25_tesla,TabPFNReg,6,1.0
25_tesla,TabPFNReg,7,0.996373143206007
25_tesla,TabPFNReg,8,0.9968271479218627
25_tesla,TabPFNReg,9,0.9937593332299726
26_sandp,Linear,0,1.0
26_sandp,Linear,1,1.0
26_sandp,Linear,2,1.0
26_sandp,Linear,3,1.0
26_sandp,Linear,4,1.0
26_sandp,Linear,5,1.0
26_sandp,Linear,6,1.0
26_sandp,Linear,7,1.0
26_sandp,Linear,8,1.0
26_sandp,Linear,9,1.0
26_sandp,Ridge,0,0.9996983521657812
26_sandp,Ridge,1,0.9987772355008889
26_sandp,Ridge,2,0.9983265417643788
26_sandp,Ridge,3,0.9963697366368653
26_sandp,Ridge,4,0.9988340117876728
26_sandp,Ridge,5,0.9954978132711516
26_sandp,Ridge,6,0.9987125458860945
26_sandp,Ridge,7,0.9961026479880521
26_sandp,Ridge,8,0.9980274688597348
26_sandp,Ridge,9,0.9995515076566072
26_sandp,Lasso,0,0.9910367230167534
26_sandp,Lasso,1,0.9898111917101569
26_sandp,Lasso,2,0.9908220368060972
26_sandp,Lasso,3,0.9875014984278424
26_sandp,Lasso,4,0.9922765909946559
26_sandp,Lasso,5,0.9833353710864297
26_sandp,Lasso,6,0.98824115845383
26_sandp,Lasso,7,0.9854656937076988
26_sandp,Lasso,8,0.9879120321076325
26_sandp,Lasso,9,0.9897704809091092
26_sandp,ElasticNet,0,0.8639442933370332
26_sandp,ElasticNet,1,0.8638150498349487
26_sandp,ElasticNet,2,0.8609072272540728
26_sandp,ElasticNet,3,0.8642243608173421
26_sandp,ElasticNet,4,0.8597831498144728
26_sandp,ElasticNet,5,0.8574457772968349
26_sandp,ElasticNet,6,0.8567787619263538
26_sandp,ElasticNet,7,0.8601787265600815
26_sandp,ElasticNet,8,0.8622562102395777
26_sandp,ElasticNet,9,0.8589241330733982
26_sandp,KNN,0,0.8847479123911575
26_sandp,KNN,1,0.8781210548049965
26_sandp,KNN,2,0.8957687978168999
26_sandp,KNN,3,0.9043148629805104
26_sandp,KNN,4,0.8938415832945172
26_sandp,KNN,5,0.90630411600412
26_sandp,KNN,6,0.8586660547277261
26_sandp,KNN,7,0.9113789788817295
26_sandp,KNN,8,0.8957125050523366
