ds,method,split_number,normalized
26_sandp,RandomForest,8,0.9999050427226215
26_sandp,RandomForest,9,0.9996669662269794
26_sandp,SVR,0,0.0
26_sandp,SVR,1,0.0
26_sandp,SVR,2,0.0
26_sandp,SVR,3,0.0
26_sandp,SVR,4,0.0
26_sandp,SVR,5,0.0
26_sandp,SVR,6,0.0
26_sandp,SVR,7,0.0
26_sandp,SVR,8,0.0
26_sandp,SVR,9,0.0
26_sandp,MLP,0,0.9999059118034476
26_sandp,MLP,1,0.9997769086189054
26_sandp,MLP,2,0.9998933580931662
26_sandp,MLP,3,0.9998166834720704
26_sandp,MLP,4,0.9998598103168241
26_sandp,MLP,5,0.9997665340282117
26_sandp,MLP,6,0.9998533429847983
26_sandp,MLP,7,0.9997144859679299
26_sandp,MLP,8,0.9998450722929799
26_sandp,MLP,9,0.9999423658913438
26_sandp,XGBoost,0,0.9975170106785477
26_sandp,XGBoost,1,0.9917986878232083
26_sandp,XGBoost,2,0.9942887298059779
26_sandp,XGBoost,3,0.9868039564030221
26_sandp,XGBoost,4,0.987723160966456
26_sandp,XGBoost,5,0.996169551636904
26_sandp,XGBoost,6,0.990657296778444
26_sandp,XGBoost,7,0.9901942040908592
26_sandp,XGBoost,8,0.9908664433766616
26_sandp,XGBoost,9,0.9793731720981492
26_sandp,LightGBM,0,0.9935907540320899
26_sandp,LightGBM,1,0.9882834627493314
26_sandp,LightGBM,2,0.9716376363332881
26_sandp,LightGBM,3,0.9814999667623352
26_sandp,LightGBM,4,0.940470779503127
26_sandp,LightGBM,5,0.9856994280801403
26_sandp,LightGBM,6,0.9649256449981106
26_sandp,LightGBM,7,0.9622774652425682
26_sandp,LightGBM,8,0.9916450157562622
26_sandp,LightGBM,9,0.9821109161450017
26_sandp,CatBoost,0,0.9968220453673529
26_sandp,CatBoost,1,0.9955988569870696
26_sandp,CatBoost,2,0.9925677402239813
26_sandp,CatBoost,3,0.9896858275986585
26_sandp,CatBoost,4,0.9893804246635901
26_sandp,CatBoost,5,0.9939601576983282
26_sandp,CatBoost,6,0.9835955313275986
26_sandp,CatBoost,7,0.9882484122543066
26_sandp,CatBoost,8,0.9915965500617477
26_sandp,CatBoost,9,0.9889536911552278
26_sandp,TabPFNReg,0,0.9254417521379147
26_sandp,TabPFNReg,1,0.9544585149963374
26_sandp,TabPFNReg,2,0.949237961889817
26_sandp,TabPFNReg,3,0.9280763261990456
26_sandp,TabPFNReg,4,0.9139948838115173
26_sandp,TabPFNReg,5,0.8748342090559016
26_sandp,TabPFNReg,6,0.9157645441850444
26_sandp,TabPFNReg,7,0.9139632392075722
26_sandp,TabPFNReg,8,0.9443403767241181
26_sandp,TabPFNReg,9,0.8972198514683809
28_gs,Linear,0,0.9935347740238485
28_gs,Linear,1,0.9939023569911276
28_gs,Linear,2,0.9894199568505417
28_gs,Linear,3,0.993942772797814
28_gs,Linear,4,0.9950374306792777
28_gs,Linear,5,0.9934333157992212
28_gs,Linear,6,0.993840226109788
28_gs,Linear,7,0.9940493793127733
28_gs,Linear,8,0.9924753733456505
28_gs,Linear,9,0.9921679560176945
28_gs,Ridge,0,0.9894367398031781
28_gs,Ridge,1,0.9898260282018638
28_gs,Ridge,2,0.9876327287451415
28_gs,Ridge,3,0.9927785934685297
28_gs,Ridge,4,0.9915188150247694
28_gs,Ridge,5,0.9906697007899741
28_gs,Ridge,6,0.9932781850251269
28_gs,Ridge,7,0.9928240230836458
28_gs,Ridge,8,0.9865735104240223
28_gs,Ridge,9,0.986898853276382
28_gs,Lasso,0,0.9555794361356884
28_gs,Lasso,1,0.9584561301944441
28_gs,Lasso,2,0.9519635610935459
28_gs,Lasso,3,0.9730928816409175
28_gs,Lasso,4,0.9592073480052123
28_gs,Lasso,5,0.9572871892456873
28_gs,Lasso,6,0.9742491152274837
28_gs,Lasso,7,0.9667224754132718
28_gs,Lasso,8,0.9540444632493921
28_gs,Lasso,9,0.9588404262212905
28_gs,ElasticNet,0,0.0
28_gs,ElasticNet,1,0.0
28_gs,ElasticNet,2,0.06542736383593274
28_gs,ElasticNet,3,0.285446030279791
28_gs,ElasticNet,4,0.20989390710488634
28_gs,ElasticNet,5,0.0
28_gs,ElasticNet,6,0.2774769169048629
28_gs,ElasticNet,7,0.22082370980935295
28_gs,ElasticNet,8,0.0
28_gs,ElasticNet,9,0.0
28_gs,KNN,0,0.9551494589417656
28_gs,KNN,1,0.9629866156228154
28_gs,KNN,2,0.9242251933495613
28_gs,KNN,3,0.9564355233542239
28_gs,KNN,4,0.9284714951543949
28_gs,KNN,5,0.9550144974608044
28_gs,KNN,6,0.9564956908085224
28_gs,KNN,7,0.9507527240901622
28_gs,KNN,8,0.9374863997251532
28_gs,KNN,9,0.9642550790268196
28_gs,RandomForest,0,0.9895467072643914
28_gs,RandomForest,1,0.9943430184235619
28_gs,RandomForest,2,0.9918166713039042
28_gs,RandomForest,3,0.9958947093446687
28_gs,RandomForest,4,0.9912574025555362
28_gs,RandomForest,5,0.9928947162164191
28_gs,RandomForest,6,0.9948362576524367
28_gs,RandomForest,7,0.9954909287771059
28_gs,RandomForest,8,0.9937351471603783
28_gs,RandomForest,9,0.9900351499010759
28_gs,SVR,0,0.10632467189060632
28_gs,SVR,1,0.2655493748965527
28_gs,SVR,2,0.0
28_gs,SVR,3,0.0
28_gs,SVR,4,0.0
28_gs,SVR,5,0.3482453096889577
28_gs,SVR,6,0.0
28_gs,SVR,7,0.0
28_gs,SVR,8,0.1452588154245933
28_gs,SVR,9,0.0818909058382386
28_gs,MLP,0,1.0
28_gs,MLP,1,1.0
28_gs,MLP,2,1.0
28_gs,MLP,3,1.0
28_gs,MLP,4,1.0
28_gs,MLP,5,1.0
28_gs,MLP,6,1.0
28_gs,MLP,7,1.0
28_gs,MLP,8,1.0
28_gs,MLP,9,1.0
28_gs,XGBoost,0,0.9844291994916301
28_gs,XGBoost,1,0.9778691707913489
28_gs,XGBoost,2,0.9880769982598923
28_gs,XGBoost,3,0.9886604411486472
28_gs,XGBoost,4,0.9868298761051932
28_gs,XGBoost,5,0.9872616087989962
28_gs,XGBoost,6,0.9877051815799287
28_gs,XGBoost,7,0.9865665831022344
28_gs,XGBoost,8,0.9829526116284085
28_gs,XGBoost,9,0.9746652312335752
28_gs,LightGBM,0,0.988590083452382
