ds,method,split_number,normalized
15_ames_housing,Lasso,9,0.8210203298010905
15_ames_housing,ElasticNet,0,0.8104696817020223
15_ames_housing,ElasticNet,1,0.8148157792992234
15_ames_housing,ElasticNet,2,0.8496148678494027
15_ames_housing,ElasticNet,3,0.6511400097152806
15_ames_housing,ElasticNet,4,0.8186989247141117
15_ames_housing,ElasticNet,5,0.8355530042084999
15_ames_housing,ElasticNet,6,0.8673107976243135
15_ames_housing,ElasticNet,7,0.6989540309571649
15_ames_housing,ElasticNet,8,0.8616991905061517
15_ames_housing,ElasticNet,9,0.8252147860758313
15_ames_housing,KNN,0,0.7958300856712174
15_ames_housing,KNN,1,0.7272874958348918
15_ames_housing,KNN,2,0.7234723820671489
15_ames_housing,KNN,3,0.6018957115279409
15_ames_housing,KNN,4,0.7579049086470775
15_ames_housing,KNN,5,0.7558570134459268
15_ames_housing,KNN,6,0.7588870764127142
15_ames_housing,KNN,7,0.7197025806916864
15_ames_housing,KNN,8,0.7561198835922531
15_ames_housing,KNN,9,0.737284280261507
15_ames_housing,RandomForest,0,0.9199722190430657
15_ames_housing,RandomForest,1,0.905787773204201
15_ames_housing,RandomForest,2,0.9118753832014947
15_ames_housing,RandomForest,3,0.9418570231201813
15_ames_housing,RandomForest,4,0.8854379669915744
15_ames_housing,RandomForest,5,0.9128117369711917
15_ames_housing,RandomForest,6,0.8570205961882578
15_ames_housing,RandomForest,7,0.9036872623112612
15_ames_housing,RandomForest,8,0.8816820432277329
15_ames_housing,RandomForest,9,0.8840699068924852
15_ames_housing,SVR,0,0.0
15_ames_housing,SVR,1,0.0
15_ames_housing,SVR,2,0.0
15_ames_housing,SVR,3,0.0
15_ames_housing,SVR,4,0.0
15_ames_housing,SVR,5,0.0
15_ames_housing,SVR,6,0.0
15_ames_housing,SVR,7,0.0
15_ames_housing,SVR,8,0.0
15_ames_housing,SVR,9,0.0
15_ames_housing,MLP,0,0.4717568774782912
15_ames_housing,MLP,1,0.4586128936468392
15_ames_housing,MLP,2,0.4632557929242165
15_ames_housing,MLP,3,0.4401394307022055
15_ames_housing,MLP,4,0.4473549609167746
15_ames_housing,MLP,5,0.4398404134433245
15_ames_housing,MLP,6,0.439614850703847
15_ames_housing,MLP,7,0.4820940029644273
15_ames_housing,MLP,8,0.47997331167901114
15_ames_housing,MLP,9,0.4638545204738168
15_ames_housing,XGBoost,0,0.9808358101170711
15_ames_housing,XGBoost,1,0.9140812150831884
15_ames_housing,XGBoost,2,0.916801768250628
15_ames_housing,XGBoost,3,0.9394604025289015
15_ames_housing,XGBoost,4,0.9096415177140674
15_ames_housing,XGBoost,5,0.9538410840528222
15_ames_housing,XGBoost,6,0.861299690685037
15_ames_housing,XGBoost,7,0.9126375106115316
15_ames_housing,XGBoost,8,0.903179785897146
15_ames_housing,XGBoost,9,0.9115887931506714
15_ames_housing,LightGBM,0,0.8715033006113688
15_ames_housing,LightGBM,1,0.9316693867944962
15_ames_housing,LightGBM,2,0.9733111460910328
15_ames_housing,LightGBM,3,0.9436753080485462
15_ames_housing,LightGBM,4,0.9065689114795824
15_ames_housing,LightGBM,5,0.9515638452155558
15_ames_housing,LightGBM,6,0.923841222796939
15_ames_housing,LightGBM,7,0.9044796568818352
15_ames_housing,LightGBM,8,0.9298991816110547
15_ames_housing,LightGBM,9,0.9243152125632396
15_ames_housing,CatBoost,0,1.0
15_ames_housing,CatBoost,1,0.9619255636419927
15_ames_housing,CatBoost,2,0.9664036885130951
15_ames_housing,CatBoost,3,0.9468023711623066
15_ames_housing,CatBoost,4,0.9701843019427375
15_ames_housing,CatBoost,5,1.0
15_ames_housing,CatBoost,6,0.9692034220889605
15_ames_housing,CatBoost,7,0.9734964909649301
15_ames_housing,CatBoost,8,0.9704617188226575
15_ames_housing,CatBoost,9,0.9621994154922962
15_ames_housing,TabPFNReg,0,0.9634033106394017
15_ames_housing,TabPFNReg,1,1.0
15_ames_housing,TabPFNReg,2,1.0
15_ames_housing,TabPFNReg,3,1.0
15_ames_housing,TabPFNReg,4,1.0
15_ames_housing,TabPFNReg,5,0.9996105222805278
15_ames_housing,TabPFNReg,6,1.0
15_ames_housing,TabPFNReg,7,1.0
15_ames_housing,TabPFNReg,8,1.0
15_ames_housing,TabPFNReg,9,1.0
16_mhm,Linear,0,0.6385275658364846
16_mhm,Linear,1,0.6356947163541945
16_mhm,Linear,2,0.5853363046861291
16_mhm,Linear,3,0.11798813948813636
16_mhm,Linear,4,0.6145496283238958
16_mhm,Linear,5,0.6567850255692259
16_mhm,Linear,6,0.5935293084669253
16_mhm,Linear,7,0.6323496182942583
16_mhm,Linear,8,0.6679289157613152
16_mhm,Linear,9,0.6112981141114326
16_mhm,Ridge,0,0.6385221904853233
16_mhm,Ridge,1,0.6356830523623533
16_mhm,Ridge,2,0.5853289413401002
16_mhm,Ridge,3,0.11807028332026048
16_mhm,Ridge,4,0.6145672050112494
16_mhm,Ridge,5,0.6567840062308089
16_mhm,Ridge,6,0.593525933969528
16_mhm,Ridge,7,0.6323636098403884
16_mhm,Ridge,8,0.6679243715928866
16_mhm,Ridge,9,0.6112961165344786
16_mhm,Lasso,0,0.6385275436566511
16_mhm,Lasso,1,0.6356942477818438
16_mhm,Lasso,2,0.585335697059558
16_mhm,Lasso,3,0.11801834304794379
16_mhm,Lasso,4,0.6145504014537904
16_mhm,Lasso,5,0.6567849886235826
16_mhm,Lasso,6,0.5935292335085199
16_mhm,Lasso,7,0.6323502712334865
16_mhm,Lasso,8,0.6679289438125481
16_mhm,Lasso,9,0.6112979237765983
16_mhm,ElasticNet,0,0.5535895487133112
16_mhm,ElasticNet,1,0.5505297721951949
16_mhm,ElasticNet,2,0.5157865994977913
16_mhm,ElasticNet,3,0.21168627598974576
16_mhm,ElasticNet,4,0.5713749152862533
16_mhm,ElasticNet,5,0.5747501716930936
16_mhm,ElasticNet,6,0.5310057920457936
16_mhm,ElasticNet,7,0.5938220361764837
16_mhm,ElasticNet,8,0.5924367223336664
16_mhm,ElasticNet,9,0.5439240423877065
16_mhm,KNN,0,0.5833334304325926
16_mhm,KNN,1,0.4821820478620146
16_mhm,KNN,2,0.5583206699152254
16_mhm,KNN,3,0.5982678085957649
16_mhm,KNN,4,0.5450955298281716
16_mhm,KNN,5,0.5432873880861843
16_mhm,KNN,6,0.6053245515936498
16_mhm,KNN,7,0.5828983960062777
16_mhm,KNN,8,0.5513116807987335
16_mhm,KNN,9,0.5249938899881553
16_mhm,RandomForest,0,0.8578538694678273
16_mhm,RandomForest,1,0.9618894594777354
16_mhm,RandomForest,2,0.9583906935465127
16_mhm,RandomForest,3,0.925052152097278
16_mhm,RandomForest,4,0.9087624246817119
16_mhm,RandomForest,5,0.9241573862130371
16_mhm,RandomForest,6,0.9768904892872028
16_mhm,RandomForest,7,0.8827842349125983
16_mhm,RandomForest,8,0.930063003528862
16_mhm,RandomForest,9,0.9199068770207091
16_mhm,SVR,0,0.10367825995128233
16_mhm,SVR,1,0.09926231238269267
16_mhm,SVR,2,0.09396834361163597
16_mhm,SVR,3,0.18967873884289632
16_mhm,SVR,4,0.16436191113602816
16_mhm,SVR,5,0.1447960380703055
16_mhm,SVR,6,0.12318879127224025
16_mhm,SVR,7,0.20958655037393104
16_mhm,SVR,8,0.16225440352908282
16_mhm,SVR,9,0.09489075944143388
16_mhm,MLP,0,0.0
16_mhm,MLP,1,0.0
16_mhm,MLP,2,0.0
16_mhm,MLP,3,0.0
16_mhm,MLP,4,0.0
16_mhm,MLP,5,0.0
16_mhm,MLP,6,0.0
16_mhm,MLP,7,0.0
16_mhm,MLP,8,0.0
16_mhm,MLP,9,0.0
16_mhm,XGBoost,0,0.9266978936152073
16_mhm,XGBoost,1,0.9524486012672726
16_mhm,XGBoost,2,0.9653867039683264
16_mhm,XGBoost,3,0.9121219441692037
16_mhm,XGBoost,4,0.9441554092288604
16_mhm,XGBoost,5,0.9480803267294846
16_mhm,XGBoost,6,0.9836216497698518
16_mhm,XGBoost,7,0.9156265301219466
16_mhm,XGBoost,8,0.9342116846836389
